gfx,cu_num,M,N,K,bias,dtype,outdtype,scaleAB,bpreshuffle,libtype,solidx,splitK,us,kernelName,err_ratio,tflops,bw
gfx950,256,1,64,7168,False,torch.bfloat16,torch.bfloat16,False,False,skinny,2,0,4.5299,sol2,0.0,0.2,205.74
gfx950,256,2,64,7168,False,torch.bfloat16,torch.bfloat16,False,False,skinny,2,0,4.7029,sol2,0.0,0.39,201.24
gfx950,256,4,64,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,1,16,5.139,_ZN5aiter39bf16gemm_fp32bf16_tn_32x64_splitk_cleanE,0.0195,0.71,189.8
gfx950,256,8,64,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,5,16,5.3178,_ZN5aiter39bf16gemm_fp32bf16_tn_64x64_splitk_cleanE,0.0352,1.38,194.29
gfx950,256,16,64,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,3,16,5.2526,_ZN5aiter39bf16gemm_fp32bf16_tn_48x64_splitk_cleanE,0.0273,2.79,218.74
gfx950,256,32,64,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,1,16,5.4922,_ZN5aiter39bf16gemm_fp32bf16_tn_32x64_splitk_cleanE,0.0312,5.35,251.33
gfx950,256,48,64,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,3,16,5.1796,_ZN5aiter39bf16gemm_fp32bf16_tn_48x64_splitk_cleanE,0.0283,8.5,311.18
gfx950,256,64,64,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,1,14,5.4629,_ZN5aiter39bf16gemm_fp32bf16_tn_32x64_splitk_cleanE,0.0303,10.75,337.4
gfx950,256,80,64,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,3,14,5.7831,_ZN5aiter39bf16gemm_fp32bf16_tn_48x64_splitk_cleanE,0.0285,12.69,358.74
gfx950,256,96,64,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,3,16,5.8807,_ZN5aiter39bf16gemm_fp32bf16_tn_48x64_splitk_cleanE,0.0298,14.98,392.14
gfx950,256,112,64,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,5,16,6.4176,_ZN5aiter39bf16gemm_fp32bf16_tn_64x64_splitk_cleanE,0.0301,16.01,395.39
gfx950,256,128,64,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,5,14,6.778,_ZN5aiter39bf16gemm_fp32bf16_tn_64x64_splitk_cleanE,0.0295,17.33,408.51
gfx950,256,144,64,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,16,7.1482,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.029,18.48,419.73
gfx950,256,160,64,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,5,16,7.4624,_ZN5aiter39bf16gemm_fp32bf16_tn_64x64_splitk_cleanE,0.0316,19.67,433.07
gfx950,256,176,64,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,5,16,7.5634,_ZN5aiter39bf16gemm_fp32bf16_tn_64x64_splitk_cleanE,0.0297,21.35,457.89
gfx950,256,192,64,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,5,16,7.637,_ZN5aiter39bf16gemm_fp32bf16_tn_64x64_splitk_cleanE,0.0313,23.07,483.78
gfx950,256,208,64,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,5,16,8.1886,_ZN5aiter39bf16gemm_fp32bf16_tn_64x64_splitk_cleanE,0.0313,23.31,479.45
gfx950,256,224,64,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,16,8.3223,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0308,24.7,499.55
gfx950,256,240,64,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,5,16,8.265,_ZN5aiter39bf16gemm_fp32bf16_tn_64x64_splitk_cleanE,0.0298,26.64,531.02
gfx950,256,256,64,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,16,8.2847,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0303,28.35,557.69
gfx950,256,288,64,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,16,8.4447,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0305,31.29,601.93
gfx950,256,320,64,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,16,8.7934,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0306,33.39,630.7
gfx950,256,352,64,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,16,9.0374,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0306,35.74,664.89
gfx950,256,384,64,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,16,9.2399,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0298,38.13,700.41
gfx950,256,416,64,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,70,7,9.6138,flydsl_gemm2_abf16_wbf16_bf16_t16x64x256_split_k7_block_m_warp1_block_n_warp2_async_copyTrue_b_to_ldsFalse_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0188,39.7,721.31
gfx950,256,448,64,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,70,7,9.5803,flydsl_gemm2_abf16_wbf16_bf16_t16x64x256_split_k7_block_m_warp1_block_n_warp2_async_copyTrue_b_to_ldsFalse_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0184,42.9,772.14
gfx950,256,480,64,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,14,9.877,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0276,44.59,795.81
gfx950,256,512,64,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,70,7,10.4387,flydsl_gemm2_abf16_wbf16_bf16_t16x64x256_split_k7_block_m_warp1_block_n_warp2_async_copyTrue_b_to_ldsFalse_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0193,45.0,797.33
gfx950,256,544,64,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,70,7,10.0679,flydsl_gemm2_abf16_wbf16_bf16_t16x64x256_split_k7_block_m_warp1_block_n_warp2_async_copyTrue_b_to_ldsFalse_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0201,49.58,872.67
gfx950,256,576,64,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,70,7,10.1397,flydsl_gemm2_abf16_wbf16_bf16_t16x64x256_split_k7_block_m_warp1_block_n_warp2_async_copyTrue_b_to_ldsFalse_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0198,52.12,912.13
